eventDate,year,month,day,habitat,countryCode,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,hasCoordinate,species,iucnRedListCategory,substrate,latitude,longitude,coorUncert,observationID,region,district,filename,category_id,metaSubstrate,poisonous,elevation,landcover,biogeographicalRegion
2021-05-30,2021,5.0,30.0,garden,DK,Discogloeum veronicae (Lib.) Petr.,Fungi,Ascomycota,Dothideomycetes,Asterinales,,Discogloeum,veronicae,True,Discogloeum veronicae,NE,living leaves,55.949168,9.114199,5.0,3305970303,Midtjylland,Ikast-Brande,5-3305970303.JPG,720,plant material,0,9.0,12.0,atlantic
2021-05-30,2021,5.0,30.0,garden,DK,Discogloeum veronicae (Lib.) Petr.,Fungi,Ascomycota,Dothideomycetes,Asterinales,,Discogloeum,veronicae,True,Discogloeum veronicae,NE,living leaves,55.949168,9.114199,5.0,3305970303,Midtjylland,Ikast-Brande,6-3305970303.JPG,720,plant material,0,9.0,12.0,atlantic
2021-05-30,2021,5.0,30.0,garden,DK,Discogloeum veronicae (Lib.) Petr.,Fungi,Ascomycota,Dothideomycetes,Asterinales,,Discogloeum,veronicae,True,Discogloeum veronicae,NE,living leaves,55.949168,9.114199,5.0,3305970303,Midtjylland,Ikast-Brande,7-3305970303.JPG,720,plant material,0,9.0,12.0,atlantic
2021-06-01,2021,6.0,1.0,Bog woodland,DK,Mycena niveipes (Murrill) Murrill,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,niveipes,True,Mycena niveipes,NE,dead wood (including bark),55.753794,12.529945,5.0,3126949318,Hovedstaden,Gentofte,0-3126949318.JPG,1453,wood,0,27.0,5.0,continental
2021-06-25,2021,6.0,25.0,garden,DK,Podosphaera fugax (Penz. & Sacc.) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Podosphaera,fugax,True,Podosphaera fugax,NE,living leaves,55.76006,12.476797,100.0,3311373325,Hovedstaden,Gladsaxe,1-3311373325.JPG,1771,plant material,0,59.0,5.0,continental
2021-06-25,2021,6.0,25.0,garden,DK,Podosphaera fugax (Penz. & Sacc.) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Podosphaera,fugax,True,Podosphaera fugax,NE,living leaves,55.76006,12.476797,100.0,3311373325,Hovedstaden,Gladsaxe,3-3311373325.JPG,1771,plant material,0,59.0,5.0,continental
2021-06-27,2021,6.0,27.0,garden,DK,Mycosphaerella sarraceniae (Schwein.) Henn.,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycosphaerella,sarraceniae,True,Mycosphaerella sarraceniae,NE,living leaves,55.120606,11.803705,5.0,3313858306,Sjælland,Vordingborg,2-3313858306.JPG,1476,plant material,0,5.0,10.0,continental
2021-06-29,2021,6.0,29.0,salt meadow,DK,Puccinia littoralis Rostr.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,littoralis,True,Puccinia littoralis,NE,living leaves,56.598106,8.280357,10.0,3313861318,Midtjylland,Lemvig,0-3313861318.JPG,1884,plant material,0,17.0,5.0,atlantic
2021-06-29,2021,6.0,29.0,salt meadow,DK,Puccinia littoralis Rostr.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,littoralis,True,Puccinia littoralis,NE,living leaves,56.598106,8.280357,10.0,3313861318,Midtjylland,Lemvig,1-3313861318.JPG,1884,plant material,0,17.0,5.0,atlantic
2021-06-29,2021,6.0,29.0,salt meadow,DK,Puccinia littoralis Rostr.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,littoralis,True,Puccinia littoralis,NE,living leaves,56.598106,8.280357,10.0,3313861318,Midtjylland,Lemvig,2-3313861318.JPG,1884,plant material,0,17.0,5.0,atlantic
2021-07-08,2021,7.0,8.0,Bog woodland,DK,"Entoloma nordlandicum Noordel., Lorås, Eidissen & Dima",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,nordlandicum,True,Entoloma nordlandicum,NE,soil,55.566832,11.887518,5.0,3320487317,Sjælland,Lejre,0-3320487317.JPG,779,jord,0,0.0,17.0,continental
2021-07-08,2021,7.0,8.0,Bog woodland,DK,"Entoloma nordlandicum Noordel., Lorås, Eidissen & Dima",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,nordlandicum,True,Entoloma nordlandicum,NE,soil,55.566832,11.887518,5.0,3320487317,Sjælland,Lejre,1-3320487317.JPG,779,jord,0,0.0,17.0,continental
2021-06-30,2021,6.0,30.0,hedgerow,DK,Sphaerographium squarrosum (Riess) Sacc.,Fungi,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Sphaerographium,squarrosum,True,Sphaerographium squarrosum,NE,dead wood (including bark),55.927805,12.338815,5.0,3320499324,Hovedstaden,Hillerød,1-3320499324.JPG,2119,wood,0,15.0,12.0,continental
2021-07-12,2021,7.0,12.0,Unmanaged deciduous woodland,DK,"Entoloma indikon Kehlet, Noordel. & Dima",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,indikon,True,Entoloma indikon,NE,soil,55.566177,11.887718,10.0,3324325306,Sjælland,Lejre,0-3324325306.JPG,765,jord,0,0.0,17.0,continental
2021-07-18,2021,7.0,18.0,park/churchyard,DK,Hypomyces tulasneanus Plowr.,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Sepedonium,tulasneanus,True,Sepedonium tulasneanum,NE,fungi,55.7604,12.512325,15.0,3429077305,Hovedstaden,Gentofte,0-3429077305.JPG,1093,fungi and mycetozoans,0,18.0,10.0,continental
2021-07-18,2021,7.0,18.0,park/churchyard,DK,Hypomyces tulasneanus Plowr.,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Sepedonium,tulasneanus,True,Sepedonium tulasneanum,NE,fungi,55.7604,12.512325,15.0,3429077305,Hovedstaden,Gentofte,1-3429077305.JPG,1093,fungi and mycetozoans,0,18.0,10.0,continental
2021-07-19,2021,7.0,19.0,park/churchyard,DK,Erysiphe flexuosa (Peck) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,flexuosa,True,Erysiphe flexuosa,NE,living leaves,55.757686,12.551989,15.0,3327301312,Hovedstaden,Gentofte,0-3327301312.JPG,828,plant material,0,35.0,10.0,continental
2021-07-19,2021,7.0,19.0,park/churchyard,DK,Erysiphe flexuosa (Peck) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,flexuosa,True,Erysiphe flexuosa,NE,living leaves,55.757686,12.551989,15.0,3327301312,Hovedstaden,Gentofte,1-3327301312.JPG,828,plant material,0,35.0,10.0,continental
2021-07-22,2021,7.0,22.0,park/churchyard,DK,Amanita alseides Hanss,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,alseides,True,Amanita alseides,NE,soil,55.783392,12.591358,53.0,3329717304,Hovedstaden,Lyngby-Taarbæk,2-3329717304.JPG,45,jord,0,71.0,5.0,continental
2021-07-22,2021,7.0,22.0,park/churchyard,DK,Amanita alseides Hanss,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,alseides,True,Amanita alseides,NE,soil,55.783392,12.591358,53.0,3329717304,Hovedstaden,Lyngby-Taarbæk,3-3329717304.JPG,45,jord,0,71.0,5.0,continental
2021-07-22,2021,7.0,22.0,park/churchyard,DK,Amanita alseides Hanss,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,alseides,True,Amanita alseides,NE,soil,55.783392,12.591358,53.0,3329717304,Hovedstaden,Lyngby-Taarbæk,4-3329717304.JPG,45,jord,0,71.0,5.0,continental
2021-07-23,2021,7.0,23.0,park/churchyard,DK,Golovinomyces cichoracearum (DC.) V.P.Heluta,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Golovinomyces,cichoracearum,True,Golovinomyces cichoracearum,NE,living leaves,55.779556,12.490369,15.0,3327301343,Hovedstaden,Lyngby-Taarbæk,2-3327301343.JPG,931,plant material,0,114.0,5.0,continental
2021-07-26,2021,7.0,26.0,park/churchyard,DK,Erysiphe macleayae R.Y.Zheng & G.Q.Chen,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,macleayae,True,Erysiphe macleayae,NE,living leaves,55.759577,12.508261,50.0,3329717311,Hovedstaden,Gentofte,0-3329717311.JPG,833,plant material,0,45.0,10.0,continental
2021-07-26,2021,7.0,26.0,park/churchyard,DK,Erysiphe macleayae R.Y.Zheng & G.Q.Chen,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,macleayae,True,Erysiphe macleayae,NE,living leaves,55.759577,12.508261,50.0,3329717311,Hovedstaden,Gentofte,1-3329717311.JPG,833,plant material,0,45.0,10.0,continental
2021-07-26,2021,7.0,26.0,Deciduous woodland,DK,Erysiphe grossulariae (Wallr.) de Bary,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Microsphaera,grossulariae,True,Microsphaera grossulariae,NE,living leaves,55.65305,12.454976,15.0,3336946301,Hovedstaden,Brøndby,1-3336946301.JPG,829,plant material,0,106.0,1.0,continental
2021-08-01,2021,8.0,1.0,Deciduous woodland,DK,Thecaphora affinis W.G.Schneid.,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,affinis,True,Thecaphora affinis,NE,fruits,55.613338,11.388595,10.0,3332297303,Sjælland,Holbæk,0-3332297303.JPG,2201,plant material,0,0.0,17.0,continental
2021-08-01,2021,8.0,1.0,Deciduous woodland,DK,Thecaphora affinis W.G.Schneid.,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,affinis,True,Thecaphora affinis,NE,fruits,55.613338,11.388595,10.0,3332297303,Sjælland,Holbæk,1-3332297303.JPG,2201,plant material,0,0.0,17.0,continental
2021-08-01,2021,8.0,1.0,Deciduous woodland,DK,Thecaphora affinis W.G.Schneid.,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,affinis,True,Thecaphora affinis,NE,fruits,55.613338,11.388595,10.0,3332297303,Sjælland,Holbæk,2-3332297303.JPG,2201,plant material,0,0.0,17.0,continental
2021-08-07,2021,8.0,7.0,Unmanaged deciduous woodland,DK,Mycogone rosea Link,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Mycogone,rosea,True,Mycogone rosea,NE,fungi,56.03019,12.019628,75.0,3332297344,Hovedstaden,Gribskov,0-3332297344.JPG,1469,fungi and mycetozoans,0,0.0,17.0,continental
2021-07-28,2021,7.0,28.0,park/churchyard,DK,Parmelina pastillifera (Harm.) Hale,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelina,pastillifera,True,Parmelina pastillifera,NE,bark of living trees,56.326199,8.332305,5.0,3334596305,Midtjylland,Holstebro,0-3334596305.JPG,1584,wood,0,45.0,12.0,atlantic
2021-07-28,2021,7.0,28.0,park/churchyard,DK,Parmelina pastillifera (Harm.) Hale,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelina,pastillifera,True,Parmelina pastillifera,NE,bark of living trees,56.326199,8.332305,5.0,3334596305,Midtjylland,Holstebro,1-3334596305.JPG,1584,wood,0,45.0,12.0,atlantic
2021-07-28,2021,7.0,28.0,park/churchyard,DK,Parmelina pastillifera (Harm.) Hale,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelina,pastillifera,True,Parmelina pastillifera,NE,bark of living trees,56.326199,8.332305,5.0,3334596305,Midtjylland,Holstebro,2-3334596305.JPG,1584,wood,0,45.0,12.0,atlantic
2021-07-28,2021,7.0,28.0,park/churchyard,DK,Parmelina pastillifera (Harm.) Hale,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelina,pastillifera,True,Parmelina pastillifera,NE,bark of living trees,56.326199,8.332305,5.0,3334596305,Midtjylland,Holstebro,3-3334596305.JPG,1584,wood,0,45.0,12.0,atlantic
2021-08-07,2021,8.0,7.0,garden,DK,Mycosphaerella ribis (Sacc.) Lindau,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycosphaerella,ribis,True,Mycosphaerella ribis,NE,living leaves,55.79601,12.49859,10.0,3334596307,Hovedstaden,Lyngby-Taarbæk,0-3334596307.JPG,1474,plant material,0,48.0,17.0,continental
2021-08-07,2021,8.0,7.0,garden,DK,Mycosphaerella ribis (Sacc.) Lindau,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycosphaerella,ribis,True,Mycosphaerella ribis,NE,living leaves,55.79601,12.49859,10.0,3334596307,Hovedstaden,Lyngby-Taarbæk,1-3334596307.JPG,1474,plant material,0,48.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,0-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,1-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,2-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,3-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,4-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,5-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,6-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,7-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,8-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,9-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,10-3334596314.JPG,379,plant material,0,0.0,17.0,continental
2021-08-11,2021,8.0,11.0,park/churchyard,DK,Erysiphe magnifica (U.Braun) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,magnifica,True,Erysiphe magnifica,NE,living leaves,55.748825,12.582814,15.0,3334607348,Hovedstaden,Gentofte,2-3334607348.JPG,834,plant material,0,61.0,8.0,continental
2021-08-11,2021,8.0,11.0,park/churchyard,DK,Erysiphe magnifica (U.Braun) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,magnifica,True,Erysiphe magnifica,NE,living leaves,55.748825,12.582814,15.0,3334607348,Hovedstaden,Gentofte,3-3334607348.JPG,834,plant material,0,61.0,8.0,continental
2021-08-11,2021,8.0,11.0,park/churchyard,DK,Erysiphe magnifica (U.Braun) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,magnifica,True,Erysiphe magnifica,NE,living leaves,55.748825,12.582814,15.0,3334607348,Hovedstaden,Gentofte,4-3334607348.JPG,834,plant material,0,61.0,8.0,continental
2021-08-11,2021,8.0,11.0,park/churchyard,DK,Erysiphe magnifica (U.Braun) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,magnifica,True,Erysiphe magnifica,NE,living leaves,55.748825,12.582814,15.0,3334607348,Hovedstaden,Gentofte,5-3334607348.JPG,834,plant material,0,61.0,8.0,continental
2021-08-11,2021,8.0,11.0,park/churchyard,DK,Erysiphe magnifica (U.Braun) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,magnifica,True,Erysiphe magnifica,NE,living leaves,55.748825,12.582814,15.0,3334607348,Hovedstaden,Gentofte,8-3334607348.JPG,834,plant material,0,61.0,8.0,continental
2021-08-12,2021,8.0,12.0,Mixed woodland (with coniferous and deciduous trees),DK,Hymenoscyphus aesculi (Velen.) Baral & E.Rubio,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,aesculi,True,Hymenoscyphus aesculi,NE,dead wood (including bark),55.34967,10.437926,10.0,3334607351,Syddanmark,Odense,0-3334607351.JPG,1058,wood,0,1.0,17.0,continental
2021-08-12,2021,8.0,12.0,Mixed woodland (with coniferous and deciduous trees),DK,Hymenoscyphus aesculi (Velen.) Baral & E.Rubio,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,aesculi,True,Hymenoscyphus aesculi,NE,dead wood (including bark),55.34967,10.437926,10.0,3334607351,Syddanmark,Odense,1-3334607351.JPG,1058,wood,0,1.0,17.0,continental
2021-08-12,2021,8.0,12.0,Mixed woodland (with coniferous and deciduous trees),DK,Hymenoscyphus aesculi (Velen.) Baral & E.Rubio,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,aesculi,True,Hymenoscyphus aesculi,NE,dead wood (including bark),55.34967,10.437926,10.0,3334607351,Syddanmark,Odense,2-3334607351.JPG,1058,wood,0,1.0,17.0,continental
2021-08-14,2021,8.0,14.0,hedgerow,DK,Pucciniastrum epilobii G.H.Otth,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniastraceae,Pucciniastrum,epilobii,True,Pucciniastrum epilobii,NE,living leaves,54.813643,12.081054,60.0,3861319301,Sjælland,Guldborgsund,0-3861319301.JPG,1895,plant material,0,114.0,1.0,continental
2021-08-14,2021,8.0,14.0,hedgerow,DK,Pucciniastrum epilobii G.H.Otth,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniastraceae,Pucciniastrum,epilobii,True,Pucciniastrum epilobii,NE,living leaves,54.813643,12.081054,60.0,3861319301,Sjælland,Guldborgsund,2-3861319301.JPG,1895,plant material,0,114.0,1.0,continental
2021-08-14,2021,8.0,14.0,hedgerow,DK,Pucciniastrum epilobii G.H.Otth,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniastraceae,Pucciniastrum,epilobii,True,Pucciniastrum epilobii,NE,living leaves,54.813643,12.081054,60.0,3861319301,Sjælland,Guldborgsund,3-3861319301.JPG,1895,plant material,0,114.0,1.0,continental
2021-08-15,2021,8.0,15.0,meadow,DK,Ramularia sphaeroidea Sacc.,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia,sphaeroidea,True,Ramularia sphaeroidea,NE,living leaves,55.769739,12.449967,5.0,3336946306,Hovedstaden,Gladsaxe,1-3336946306.JPG,1946,plant material,0,110.0,5.0,continental
2021-08-15,2021,8.0,15.0,meadow,DK,Ramularia sphaeroidea Sacc.,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia,sphaeroidea,True,Ramularia sphaeroidea,NE,living leaves,55.769739,12.449967,5.0,3336946306,Hovedstaden,Gladsaxe,2-3336946306.JPG,1946,plant material,0,110.0,5.0,continental
2021-08-15,2021,8.0,15.0,meadow,DK,Ramularia sphaeroidea Sacc.,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia,sphaeroidea,True,Ramularia sphaeroidea,NE,living leaves,55.769739,12.449967,5.0,3336946306,Hovedstaden,Gladsaxe,4-3336946306.JPG,1946,plant material,0,110.0,5.0,continental
2021-08-15,2021,8.0,15.0,meadow,DK,Ramularia sphaeroidea Sacc.,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia,sphaeroidea,True,Ramularia sphaeroidea,NE,living leaves,55.769739,12.449967,5.0,3336946306,Hovedstaden,Gladsaxe,5-3336946306.JPG,1946,plant material,0,110.0,5.0,continental
2021-08-19,2021,8.0,19.0,Mixed woodland (with coniferous and deciduous trees),DK,Athelopsis lembospora (Bourdot) Oberw.,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelopsis,lembospora,True,Athelopsis lembospora,NE,leaf or needle litter,56.000577,12.344251,25.0,3336955380,Hovedstaden,Hillerød,1-3336955380.JPG,157,plant material,0,36.0,12.0,continental
2021-08-22,2021,8.0,22.0,lawn,DK,Pholiotina cyanopus (G.F.Atk.) Singer,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Pholiotina,cyanopus,True,Pholiotina cyanopus,NE,soil,55.759432,12.50845,25.0,3763729301,Hovedstaden,Gentofte,2-3763729301.JPG,1686,jord,0,45.0,10.0,continental
2021-08-22,2021,8.0,22.0,Forest bog,DK,Rosellinia subsimilis P.Karst. & Starbäck,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Rosellinia,subsimilis,True,Rosellinia subsimilis,NE,"stems of herbs, grass etc",55.562391,12.243805,25.0,3414836302,Sjælland,Greve,1-3414836302.JPG,1989,plant material,0,127.0,1.0,continental
2021-08-26,2021,8.0,26.0,garden,DK,Erysiphe necator Schwein.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,necator,True,Erysiphe necator,NE,living leaves,55.796067,12.497372,15.0,3340162395,Hovedstaden,Lyngby-Taarbæk,0-3340162395.JPG,835,plant material,0,30.0,17.0,continental
2021-08-26,2021,8.0,26.0,garden,DK,Erysiphe necator Schwein.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,necator,True,Erysiphe necator,NE,living leaves,55.796067,12.497372,15.0,3340162395,Hovedstaden,Lyngby-Taarbæk,2-3340162395.JPG,835,plant material,0,30.0,17.0,continental
2021-08-26,2021,8.0,26.0,garden,DK,Erysiphe necator Schwein.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,necator,True,Erysiphe necator,NE,living leaves,55.796067,12.497372,15.0,3340162395,Hovedstaden,Lyngby-Taarbæk,4-3340162395.JPG,835,plant material,0,30.0,17.0,continental
2021-09-03,2021,9.0,3.0,Deciduous woodland,DK,Pluteus exiguus (Pat.) Sacc.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,exiguus,True,Pluteus exiguus,NE,soil,55.646066,10.170593,75.0,3343249443,Syddanmark,Nordfyns,0-3343249443.JPG,1754,jord,0,37.0,12.0,continental
2021-09-03,2021,9.0,3.0,Deciduous woodland,DK,Pluteus exiguus (Pat.) Sacc.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,exiguus,True,Pluteus exiguus,NE,soil,55.646066,10.170593,75.0,3343249443,Syddanmark,Nordfyns,1-3343249443.JPG,1754,jord,0,37.0,12.0,continental
2021-09-06,2021,9.0,6.0,Willow scrubland,DK,Sphacelotheca hydropiperis (Schumach.) de Bary,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Microbotryaceae,Sphacelotheca,hydropiperis,True,Sphacelotheca hydropiperis,NE,fruits,55.095757,10.52836,50.0,3345599353,Syddanmark,Svendborg,0-3345599353.JPG,2117,plant material,0,0.0,17.0,continental
2021-09-06,2021,9.0,6.0,Willow scrubland,DK,Sphacelotheca hydropiperis (Schumach.) de Bary,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Microbotryaceae,Sphacelotheca,hydropiperis,True,Sphacelotheca hydropiperis,NE,fruits,55.095757,10.52836,50.0,3345599353,Syddanmark,Svendborg,2-3345599353.JPG,2117,plant material,0,0.0,17.0,continental
2021-09-06,2021,9.0,6.0,Willow scrubland,DK,Sphacelotheca hydropiperis (Schumach.) de Bary,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Microbotryaceae,Sphacelotheca,hydropiperis,True,Sphacelotheca hydropiperis,NE,fruits,55.095757,10.52836,50.0,3345599353,Syddanmark,Svendborg,3-3345599353.JPG,2117,plant material,0,0.0,17.0,continental
2021-09-06,2021,9.0,6.0,Willow scrubland,DK,Sphacelotheca hydropiperis (Schumach.) de Bary,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Microbotryaceae,Sphacelotheca,hydropiperis,True,Sphacelotheca hydropiperis,NE,fruits,55.095757,10.52836,50.0,3345599353,Syddanmark,Svendborg,6-3345599353.JPG,2117,plant material,0,0.0,17.0,continental
2021-09-02,2021,9.0,2.0,Deciduous woodland,DK,Xenasmatella alnicola (Bourdot & Galzin) K.H.Larss. & Ryvarden,Fungi,Basidiomycota,Agaricomycetes,Russulales,Xenasmataceae,Xenasmatella,alnicola,True,Xenasmatella alnicola,NE,dead wood (including bark),55.640801,10.166843,15.0,3345609377,Syddanmark,Nordfyns,0-3345609377.JPG,2415,wood,0,45.0,12.0,continental
